股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
1,2024-11-11,1335.42469365,1331.979918,1341.1659864,1317.05255685,148695164.0,1717961561.94,1.79,-13.78,0.7662,-1.0239
1,2024-11-12,1329.6834009,1325.0903667,1359.5381232,1321.64559105,171766255.0,2005791407.67,2.84,-6.89,0.8851,-0.5172
1,2024-11-13,1320.4973325,1333.12817655,1343.4625035,1318.2008154,108626328.0,1260161857.32,1.91,8.04,0.5598,0.6066
1,2024-11-14,1330.83165945,1325.0903667,1343.4625035,1323.94210815,115978311.0,1348378228.97,1.46,-8.04,0.5977,-0.6029
1,2024-11-15,1320.4973325,1313.6077812,1333.12817655,1311.3112641,121578351.0,1399308729.48,1.65,-11.48,0.6265,-0.8666
1,2024-11-18,1335.42469365,1349.20379625,1382.5032942,1334.2764351,379732445.0,4493249093.24,3.67,35.6,1.9568,2.7098
1,2024-11-19,1349.20379625,1341.1659864,1373.3172258,1326.23862525,243003665.0,2849661696.39,3.49,-8.04,1.2522,-0.5957
1,2024-11-20,1340.01772785,1336.5729522,1349.20379625,1333.12817655,128657248.0,1498818033.91,1.2,-4.59,0.663,-0.3425
1,2024-11-21,1334.2764351,1330.83165945,1337.72121075,1327.3868838,88340806.0,1023998431.68,0.77,-5.74,0.4552,-0.4296
1,2024-11-22,1330.83165945,1295.2356444,1333.12817655,1295.2356444,162531744.0,1858071592.39,2.85,-35.6,0.8375,-2.6747
1,2024-11-25,1295.2356444,1283.7530589,1302.1251957,1279.1600247,116602032.0,1310130629.11,1.77,-11.48,0.6009,-0.8865
1,2024-11-26,1283.7530589,1294.08738585,1298.68042005,1279.1600247,83107820.0,933733854.73,1.52,10.33,0.4283,0.805
1,2024-11-27,1290.6426102,1307.86648845,1307.86648845,1280.30828325,89517805.0,1010001963.81,2.13,13.78,0.4613,1.0648
1,2024-11-28,1307.86648845,1302.1251957,1311.3112641,1299.8286786,73316854.0,833121339.08,0.88,-5.74,0.3778,-0.439
1,2024-11-29,1305.56997135,1306.7182299,1315.9042983,1302.1251957,102848758.0,1173316153.6,1.06,4.59,0.53,0.3527
1,2024-12-02,1307.86648845,1307.86648845,1309.014747,1298.68042005,97543366.0,1108785597.4,0.79,1.15,0.5027,0.0879
1,2024-12-03,1305.56997135,1319.34907395,1320.4973325,1303.27345425,108255936.0,1236992678.1,1.32,11.48,0.5579,0.878
1,2024-12-04,1313.6077812,1315.9042983,1323.94210815,1305.56997135,100747059.0,1154623369.68,1.39,-3.44,0.5192,-0.2611
1,2024-12-05,1313.6077812,1313.6077812,1320.4973325,1310.16300555,68710883.0,786137963.74,0.79,-2.3,0.3541,-0.1745
1,2024-12-06,1313.6077812,1338.8694693,1343.4625035,1312.45952265,172626927.0,2004270465.79,2.36,25.26,0.8896,1.9231
1,2024-12-09,1335.42469365,1340.01772785,1345.7590206,1330.83165945,96406316.0,1123441854.9,1.11,1.15,0.4968,0.0858
1,2024-12-10,1366.4276745,1353.79683045,1372.16896725,1349.20379625,216780724.0,2564600676.79,1.71,13.78,1.1171,1.0283
1,2024-12-11,1353.79683045,1346.90727915,1358.38986465,1345.7590206,96769145.0,1138374174.98,0.93,-6.89,0.4987,-0.5089
1,2024-12-12,1346.90727915,1360.68638175,1362.98289885,1344.61076205,98623459.0,1164062448.23,1.36,13.78,0.5082,1.023
1,2024-12-13,1353.79683045,1327.3868838,1354.945089,1327.3868838,134379289.0,1565589089.36,2.03,-33.3,0.6925,-2.4473
1,2024-12-16,1327.3868838,1328.53514235,1338.8694693,1323.94210815,80571778.0,934226189.29,1.12,1.15,0.4152,0.0865
1,2024-12-17,1328.53514235,1323.94210815,1337.72121075,1322.7938496,80211995.0,929225455.3,1.12,-4.59,0.4133,-0.3457
1,2024-12-18,1329.6834009,1337.72121075,1348.0555377,1328.53514235,101658966.0,1186285805.48,1.47,13.78,0.5239,1.0408
1,2024-12-19,1330.83165945,1330.83165945,1336.5729522,1325.0903667,69737904.0,808465663.92,0.86,-6.89,0.3594,-0.515
1,2024-12-20,1330.83165945,1334.2764351,1343.4625035,1329.6834009,71464627.0,831437460.3,1.04,3.44,0.3683,0.2588
1,2024-12-23,1336.5729522,1346.90727915,1359.5381232,1336.5729522,165940476.0,1953519499.07,1.72,12.63,0.8551,0.9466
1,2024-12-24,1345.7590206,1361.8346403,1362.98289885,1345.7590206,135083691.0,1595698790.02,1.28,14.93,0.6961,1.1083
1,2024-12-25,1361.8346403,1368.7241916,1380.2067771,1359.5381232,147528294.0,1759956630.34,1.52,6.89,0.7602,0.5059
1,2024-12-26,1368.7241916,1361.8346403,1369.87245015,1352.6485719,100007470.0,1183745518.53,1.26,-6.89,0.5154,-0.5034
1,2024-12-27,1362.98289885,1358.38986465,1366.4276745,1338.8694693,129001228.0,1518383345.11,2.02,-3.44,0.6648,-0.253
1,2024-12-30,1352.6485719,1372.16896725,1374.46548435,1352.6485719,135184636.0,1610892096.25,1.61,13.78,0.6966,1.0144
1,2024-12-31,1369.87245015,1343.4625035,1376.76200145,1343.4625035,147536733.0,1747242074.23,2.43,-28.71,0.7603,-2.0921
1,2025-01-02,1346.90727915,1312.45952265,1351.50031335,1307.86648845,181959699.0,2102923078.11,3.25,-31.0,0.9377,-2.3077
1,2025-01-03,1313.6077812,1306.7182299,1325.0903667,1304.4217128,115468044.0,1320520977.59,1.57,-5.74,0.595,-0.4374
1,2025-01-06,1306.7182299,1313.6077812,1318.2008154,1288.3460931,108553630.0,1234305778.04,2.28,6.89,0.5594,0.5272
1,2025-01-07,1311.3112641,1321.64559105,1323.94210815,1305.56997135,74786288.0,858329048.54,1.4,8.04,0.3854,0.6119
1,2025-01-08,1320.4973325,1320.4973325,1335.42469365,1309.014747,106238601.0,1223598996.56,2.0,-1.15,0.5475,-0.0869
1,2025-01-09,1320.4973325,1309.014747,1320.4973325,1303.27345425,75148330.0,857836086.08,1.3,-11.48,0.3873,-0.8696
1,2025-01-10,1309.014747,1297.5321615,1315.9042983,1295.2356444,79813351.0,905005040.97,1.58,-11.48,0.4113,-0.8772
1,2025-01-13,1291.79086875,1286.049576,1292.9391273,1272.2704734,93496618.0,1044904415.84,1.59,-11.48,0.4818,-0.885
1,2025-01-14,1286.049576,1306.7182299,1309.014747,1284.90131745,82462895.0,934467766.39,1.87,20.67,0.4249,1.6071
1,2025-01-15,1306.7182299,1318.2008154,1329.6834009,1304.4217128,103163082.0,1185403653.43,1.93,11.48,0.5316,0.8787
1,2025-01-16,1326.23862525,1328.53514235,1330.83165945,1317.05255685,87296399.0,1007689273.66,1.05,10.33,0.4499,0.784
1,2025-01-17,1323.94210815,1314.75603975,1326.23862525,1311.3112641,68976486.0,791230418.64,1.12,-13.78,0.3554,-1.0372
1,2025-01-20,1320.4973325,1311.3112641,1322.7938496,1309.014747,83202913.0,953092179.17,1.05,-3.44,0.4288,-0.262
1,2025-01-21,1314.75603975,1300.97693715,1314.75603975,1299.8286786,90206894.0,1024879174.22,1.14,-10.33,0.4648,-0.7881
1,2025-01-22,1299.8286786,1273.41873195,1300.97693715,1272.2704734,134712922.0,1504818607.18,2.21,-27.56,0.6942,-2.1183
1,2025-01-23,1282.60480035,1299.8286786,1309.014747,1282.60480035,151492027.0,1715172472.47,2.07,26.41,0.7807,2.0739
1,2025-01-24,1299.8286786,1302.1251957,1307.86648845,1288.3460931,94494421.0,1069899088.28,1.5,2.3,0.4869,0.1767
1,2025-01-27,1306.7182299,1317.05255685,1326.23862525,1306.7182299,115193471.0,1324270606.55,1.5,14.93,0.5936,1.1464
1,2025-02-05,1320.4973325,1305.56997135,1322.7938496,1300.97693715,84343370.0,961193578.9,1.66,-11.48,0.4346,-0.8718
1,2025-02-06,1303.27345425,1304.4217128,1314.75603975,1297.5321615,95560325.0,1084793176.26,1.32,-1.15,0.4924,-0.088
1,2025-02-07,1304.4217128,1306.7182299,1314.75603975,1298.68042005,140749262.0,1601621979.76,1.23,2.3,0.7253,0.1761
1,2025-02-10,1306.7182299,1312.45952265,1320.4973325,1304.4217128,102659093.0,1174044624.14,1.23,5.74,0.529,0.4394
1,2025-02-11,1309.014747,1311.3112641,1317.05255685,1305.56997135,84452003.0,963865614.95,0.87,-1.15,0.4352,-0.0875
1,2025-02-12,1310.16300555,1311.3112641,1312.45952265,1302.1251957,98880683.0,1125323632.69,0.79,0.0,0.5095,0.0
1,2025-02-13,1311.3112641,1320.4973325,1326.23862525,1309.014747,135863927.0,1560709510.83,1.31,9.19,0.7001,0.7005
1,2025-02-14,1319.34907395,1326.23862525,1326.23862525,1312.45952265,97305774.0,1118355996.56,1.04,5.74,0.5014,0.4348
1,2025-02-17,1331.979918,1352.6485719,1354.945089,1326.23862525,206196542.0,2413146066.57,2.16,26.41,1.0626,1.9913
1,2025-02-18,1350.3520548,1356.09334755,1373.3172258,1350.3520548,199661049.0,2371071466.89,1.7,3.44,1.0289,0.2547
1,2025-02-19,1354.945089,1344.61076205,1356.09334755,1341.1659864,117774895.0,1382467174.27,1.1,-11.48,0.6069,-0.8467
1,2025-02-20,1344.61076205,1338.8694693,1350.3520548,1337.72121075,78439627.0,917231443.37,0.94,-5.74,0.4042,-0.427
1,2025-02-21,1342.31424495,1336.5729522,1344.61076205,1326.23862525,97396897.0,1131033823.93,1.37,-2.3,0.5019,-0.1715
1,2025-02-24,1335.42469365,1330.83165945,1342.31424495,1327.3868838,94995617.0,1103548964.32,1.12,-5.74,0.4895,-0.4296
1,2025-02-25,1327.3868838,1317.05255685,1329.6834009,1315.9042983,91715602.0,1055685157.06,1.04,-13.78,0.4726,-1.0354
1,2025-02-26,1317.05255685,1322.7938496,1331.979918,1317.05255685,84164552.0,970641211.48,1.13,5.74,0.4337,0.4359
1,2025-02-27,1323.94210815,1334.2764351,1335.42469365,1315.9042983,97730975.0,1130386662.02,1.48,11.48,0.5036,0.8681
1,2025-02-28,1329.6834009,1323.94210815,1341.1659864,1320.4973325,94908806.0,1100335054.08,1.55,-10.33,0.4891,-0.7745
1,2025-03-03,1322.7938496,1321.64559105,1327.3868838,1314.75603975,83045695.0,955266366.31,0.95,-2.3,0.4279,-0.1735
1,2025-03-04,1317.05255685,1321.64559105,1326.23862525,1313.6077812,68317873.0,785447989.45,0.96,0.0,0.3521,0.0
1,2025-03-05,1322.7938496,1338.8694693,1340.01772785,1318.2008154,108064544.0,1254892073.93,1.65,17.22,0.5569,1.3032
1,2025-03-06,1342.31424495,1335.42469365,1343.4625035,1331.979918,87740771.0,1021780609.28,0.86,-3.44,0.4521,-0.2573
1,2025-03-07,1335.42469365,1340.01772785,1342.31424495,1331.979918,83553669.0,973236689.8,0.77,4.59,0.4306,0.3439
1,2025-03-10,1338.8694693,1330.83165945,1340.01772785,1326.23862525,66383393.0,769261385.33,1.03,-9.19,0.3421,-0.6855
1,2025-03-11,1325.0903667,1333.12817655,1333.12817655,1322.7938496,60897527.0,704240463.95,0.78,2.3,0.3138,0.1726
1,2025-03-12,1331.979918,1360.68638175,1362.98289885,1327.3868838,187731840.0,2210904482.32,2.67,27.56,0.9674,2.0672
1,2025-03-13,1356.09334755,1359.5381232,1367.57593305,1352.6485719,131237121.0,1555123173.93,1.1,-1.15,0.6763,-0.0844
1,2025-03-14,1357.2416061,1374.46548435,1377.91026,1357.2416061,172241765.0,2057970454.4,1.52,14.93,0.8876,1.098
1,2025-03-17,1335.42469365,1320.4973325,1340.01772785,1315.9042983,460361210.0,5315522816.99,1.75,-53.97,2.3723,-3.9265
1,2025-03-18,1322.7938496,1319.34907395,1325.0903667,1318.2008154,160529000.0,1846500421.28,0.52,-1.15,0.8272,-0.087
1,2025-03-19,1318.2008154,1322.7938496,1323.94210815,1315.9042983,136245491.0,1566452160.69,0.61,3.44,0.7021,0.2611
1,2025-03-20,1321.64559105,1319.34907395,1333.12817655,1319.34907395,110115724.0,1268849139.57,1.04,-3.44,0.5674,-0.2604
1,2025-03-21,1319.34907395,1311.3112641,1322.7938496,1307.86648845,137638897.0,1576151833.21,1.13,-8.04,0.7093,-0.6092
1,2025-03-24,1310.16300555,1306.7182299,1313.6077812,1302.1251957,116457734.0,1325564001.84,0.88,-4.59,0.6001,-0.3503
1,2025-03-25,1306.7182299,1312.45952265,1312.45952265,1304.4217128,73560888.0,839142044.46,0.62,5.74,0.3791,0.4394
1,2025-03-26,1311.3112641,1306.7182299,1312.45952265,1305.56997135,74086307.0,843536936.19,0.52,-5.74,0.3818,-0.4374
1,2025-03-27,1305.56997135,1307.86648845,1310.16300555,1303.27345425,55334940.0,629863382.77,0.53,1.15,0.2851,0.0879
1,2025-03-28,1307.86648845,1303.27345425,1309.014747,1302.1251957,64494555.0,732420873.55,0.53,-4.59,0.3324,-0.3512
1,2025-03-31,1304.4217128,1292.9391273,1306.7182299,1292.9391273,111612564.0,1262598263.31,1.06,-10.33,0.5752,-0.793
1,2025-04-01,1294.08738585,1294.08738585,1297.5321615,1288.3460931,68147042.0,767424131.4,0.71,1.15,0.3512,0.0888
1,2025-04-02,1291.79086875,1305.56997135,1310.16300555,1291.79086875,93264176.0,1058747240.7,1.42,11.48,0.4806,0.8873
1,2025-04-03,1298.68042005,1302.1251957,1307.86648845,1297.5321615,64391391.0,730375807.93,0.79,-3.44,0.3318,-0.2639
1,2025-04-07,1263.084405,1228.6366485,1268.82569775,1203.3749604,254556048.0,2751055412.06,5.03,-73.49,1.3118,-5.6437
1,2025-04-08,1226.3401314,1242.4157511,1245.86052675,1224.0436143,146398771.0,1576590039.86,1.78,13.78,0.7544,1.1215
1,2025-04-09,1232.08142415,1240.119234,1243.56400965,1224.0436143,106439405.0,1145238957.67,1.57,-2.3,0.5485,-0.1848
1,2025-04-10,1247.0087853,1251.6018195,1255.04659515,1242.4157511,86654805.0,943352301.94,1.02,11.48,0.4465,0.9259
1,2025-04-11,1248.15704385,1250.45356095,1251.6018195,1243.56400965,58387902.0,634311779.86,0.64,-1.15,0.3009,-0.0917
1,2025-04-14,1257.34311225,1255.04659515,1267.6774392,1253.8983366,78599345.0,862557143.66,1.1,4.59,0.405,0.3673
1,2025-04-15,1253.8983366,1257.34311225,1259.63962935,1251.6018195,72275410.0,790139077.1,0.64,2.3,0.3724,0.183
1,2025-04-16,1255.04659515,1263.084405,1264.23266355,1252.75007805,84282217.0,923316062.54,0.91,5.74,0.4343,0.4566
1,2025-04-17,1257.34311225,1269.9739563,1272.2704734,1255.04659515,82391931.0,907597513.1,1.36,6.89,0.4246,0.5455
1,2025-04-18,1267.6774392,1283.7530589,1284.90131745,1266.52918065,72709815.0,810031605.1,1.45,13.78,0.3747,1.085
1,2025-04-21,1263.084405,1265.3809221,1278.01176615,1259.63962935,111418418.0,1230804536.03,1.43,-18.37,0.5742,-1.4311
1,2025-04-22,1265.3809221,1267.6774392,1269.9739563,1260.7878879,83112887.0,915967678.28,0.73,2.3,0.4283,0.1815
1,2025-04-23,1267.6774392,1264.23266355,1268.82569775,1259.63962935,58638293.0,645842400.13,0.72,-3.44,0.3022,-0.2717
1,2025-04-24,1263.084405,1266.52918065,1269.9739563,1261.93614645,68925613.0,760348555.36,0.64,2.3,0.3552,0.1817
1,2025-04-25,1267.6774392,1264.23266355,1268.82569775,1261.93614645,63754686.0,702315255.47,0.54,-2.3,0.3285,-0.1813
1,2025-04-28,1263.084405,1263.084405,1267.6774392,1258.4913708,64201837.0,706520175.92,0.73,-1.15,0.3308,-0.0908
1,2025-04-29,1263.084405,1260.7878879,1265.3809221,1257.34311225,64904494.0,712792543.41,0.64,-2.3,0.3345,-0.1818
1,2025-04-30,1258.4913708,1252.75007805,1259.63962935,1250.45356095,86983492.0,949911030.4,0.73,-8.04,0.4482,-0.6375
1,2025-05-06,1253.8983366,1258.4913708,1263.084405,1250.45356095,85467127.0,935212114.49,1.01,5.74,0.4404,0.4583
1,2025-05-07,1264.23266355,1266.52918065,1267.6774392,1259.63962935,112627001.0,1240098147.39,0.64,8.04,0.5804,0.6387
1,2025-05-08,1263.084405,1272.2704734,1272.2704734,1261.93614645,105661366.0,1167913497.88,0.82,5.74,0.5445,0.4533
1,2025-05-09,1271.12221485,1280.30828325,1282.60480035,1269.9739563,99989747.0,1113688152.8,0.99,8.04,0.5153,0.6318
1,2025-05-12,1281.4565418,1281.4565418,1288.3460931,1278.01176615,89560460.0,1000478411.18,0.81,1.15,0.4615,0.0897
1,2025-05-13,1284.90131745,1296.38390295,1300.97693715,1280.30828325,126103062.0,1420501315.06,1.61,14.93,0.6498,1.1649
1,2025-05-14,1296.38390295,1312.45952265,1317.05255685,1291.79086875,168351358.0,1912995432.64,1.95,16.08,0.8675,1.24
1,2025-05-15,1312.45952265,1307.86648845,1320.4973325,1306.7182299,103546026.0,1183732832.12,1.05,-4.59,0.5336,-0.35
1,2025-05-16,1305.56997135,1306.7182299,1312.45952265,1298.68042005,91474445.0,1039223622.85,1.05,-1.15,0.4714,-0.0878
1,2025-05-19,1309.014747,1305.56997135,1317.05255685,1304.4217128,83139060.0,949883545.33,0.97,-1.15,0.4284,-0.0879
1,2025-05-20,1309.014747,1307.86648845,1317.05255685,1305.56997135,64363480.0,734455265.82,0.88,2.3,0.3317,0.1759
1,2025-05-21,1309.014747,1318.2008154,1330.83165945,1307.86648845,132827810.0,1528350367.92,1.76,10.33,0.6845,0.7902
1,2025-05-22,1314.75603975,1326.23862525,1327.3868838,1313.6077812,100296806.0,1155265063.51,1.05,8.04,0.5168,0.6098
1,2025-05-23,1326.23862525,1315.9042983,1331.979918,1312.45952265,96264311.0,1108636100.57,1.47,-10.33,0.4961,-0.7792
1,2025-05-26,1313.6077812,1311.3112641,1320.4973325,1309.014747,69915858.0,800495684.57,0.87,-4.59,0.3603,-0.349
1,2025-05-27,1314.75603975,1319.34907395,1325.0903667,1311.3112641,80191514.0,921912281.33,1.05,8.04,0.4132,0.613
1,2025-05-28,1320.4973325,1323.94210815,1326.23862525,1313.6077812,65817947.0,757571318.99,0.96,4.59,0.3392,0.3481
1,2025-05-29,1322.7938496,1315.9042983,1326.23862525,1314.75603975,91980676.0,1056726384.22,0.87,-8.04,0.474,-0.6071
1,2025-05-30,1317.05255685,1327.3868838,1329.6834009,1313.6077812,113084931.0,1303433716.38,1.22,11.48,0.5827,0.8726
1,2025-06-03,1325.0903667,1356.09334755,1367.57593305,1323.94210815,219247966.0,2580962600.64,3.29,28.71,1.1298,2.1626
1,2025-06-04,1357.2416061,1359.5381232,1364.1311574,1352.6485719,116795950.0,1383019682.25,0.85,3.44,0.6019,0.254
1,2025-06-05,1364.1311574,1340.01772785,1367.57593305,1338.8694693,116680349.0,1369212336.43,2.11,-19.52,0.6013,-1.4358
1,2025-06-06,1343.4625035,1343.4625035,1353.79683045,1341.1659864,68235251.0,799900023.53,0.94,3.44,0.3516,0.2571
1,2025-06-09,1346.90727915,1344.61076205,1349.20379625,1337.72121075,77325468.0,905092604.93,0.85,1.15,0.3985,0.0855
1,2025-06-10,1345.7590206,1356.09334755,1365.27941595,1344.61076205,142813180.0,1689018780.13,1.54,11.48,0.7359,0.854
1,2025-06-11,1357.2416061,1360.68638175,1369.87245015,1353.79683045,109466664.0,1298656315.35,1.19,4.59,0.5641,0.3387
1,2025-06-12,1368.97564844,1383.18646832,1385.5549383,1364.23870848,129022047.0,1500287176.22,1.57,22.5,0.6649,1.6536
1,2025-06-13,1383.18646832,1371.34411842,1390.29187826,1368.97564844,109549419.0,1272773100.57,1.54,-11.84,0.5645,-0.8562
1,2025-06-16,1370.15988343,1396.21305321,1396.21305321,1365.42294347,117443827.0,1371041708.41,2.25,24.87,0.6052,1.8135
1,2025-06-17,1396.21305321,1392.66034824,1406.87116812,1386.73917329,89002734.0,1048960748.8,1.44,-3.55,0.4586,-0.2545
1,2025-06-18,1395.02881822,1393.84458323,1398.58152319,1380.81799834,68352111.0,802908097.73,1.28,1.18,0.3522,0.085
1,2025-06-19,1392.66034824,1385.5549383,1395.02881822,1379.63376335,83224716.0,974127330.84,1.1,-8.29,0.4289,-0.5947
1,2025-06-20,1385.5549383,1402.13422816,1404.50269814,1382.00223333,130919782.0,1544541881.0,1.62,16.58,0.6747,1.1966
1,2025-06-23,1398.58152319,1412.79234307,1417.52928303,1382.00223333,138917048.0,1646476917.07,2.53,10.66,0.7159,0.7601
1,2025-06-24,1409.2396381,1412.79234307,1422.26622299,1402.13422816,130852531.0,1560621893.02,1.42,0.0,0.6743,0.0
1,2025-06-25,1412.79234307,1428.18739794,1430.55586792,1400.94999317,167511647.0,2007989726.91,2.1,15.4,0.8632,1.0897
1,2025-06-26,1427.00316295,1469.63562259,1477.92526752,1422.26622299,217457766.0,2672207528.88,3.9,41.45,1.1206,2.9022
1,2025-06-27,1464.89868263,1444.7666878,1489.76761742,1436.47704287,237760015.0,2937865058.47,3.63,-24.87,1.2252,-1.6922
1,2025-06-30,1437.66127786,1429.37163293,1441.21398283,1416.34504804,150481965.0,1812492376.93,1.72,-15.4,0.7755,-1.0656
1,2025-07-01,1428.18739794,1456.6090377,1460.16174267,1428.18739794,135434108.0,1653806750.47,2.24,27.24,0.6979,1.9056
1,2025-07-02,1457.79327269,1458.97750768,1469.63562259,1448.31939277,120041184.0,1481842212.5,1.46,2.37,0.6186,0.1626
1,2025-07-03,1460.16174267,1462.53021265,1470.81985758,1454.24056772,79408597.0,980546007.28,1.14,3.55,0.4092,0.2435
1,2025-07-04,1462.53021265,1492.1360874,1506.34690728,1456.6090377,177533267.0,2224874055.62,3.4,29.61,0.9149,2.0243
1,2025-07-07,1492.1360874,1513.45231722,1518.18925718,1492.1360874,149540653.0,1901755851.27,1.75,21.32,0.7706,1.4286
1,2025-07-08,1509.89961225,1502.79420231,1520.55772716,1498.05726235,109098597.0,1387093602.06,1.49,-10.66,0.5622,-0.7042
1,2025-07-09,1499.24149734,1520.55772716,1527.6631371,1499.24149734,120596330.0,1542699034.65,1.89,17.76,0.6215,1.182
1,2025-07-10,1518.18925718,1560.82171682,1578.58524167,1514.63655221,248141553.0,3249454028.73,4.21,40.26,1.2787,2.648
1,2025-07-11,1562.00595181,1528.84737209,1575.0325367,1526.47890211,244374350.0,3200219566.16,3.11,-31.97,1.2593,-2.0486
1,2025-07-14,1524.11043213,1537.13701702,1559.63748183,1522.92619714,187289585.0,2440924105.22,2.4,8.29,0.9651,0.5422
1,2025-07-15,1538.32125201,1507.53114227,1544.24242696,1505.16267229,181053131.0,2322277284.93,2.54,-29.61,0.933,-1.926
1,2025-07-16,1507.53114227,1496.87302736,1511.08384724,1480.2937375,192786379.0,2424983973.27,2.04,-10.66,0.9935,-0.707
1,2025-07-17,1493.32032239,1490.95185241,1503.9784373,1485.03067746,94464140.0,1189666226.65,1.27,-5.92,0.4868,-0.3956
1,2025-07-18,1494.50455738,1503.9784373,1509.89961225,1492.1360874,124120611.0,1574176824.24,1.19,13.03,0.6396,0.8737
1,2025-07-21,1496.87302736,1493.32032239,1505.16267229,1486.21491245,107902662.0,1360155718.72,1.26,-10.66,0.556,-0.7087
1,2025-07-22,1492.1360874,1479.10950251,1492.1360874,1458.97750768,193522916.0,2408337285.96,2.22,-14.21,0.9973,-0.9516
1,2025-07-23,1475.55679754,1483.84644247,1495.68879237,1474.37256255,137052000.0,1719158802.83,1.44,4.74,0.7063,0.3203
1,2025-07-24,1483.84644247,1462.53021265,1483.84644247,1460.16174267,195935057.0,2426175235.74,1.6,-21.32,1.0097,-1.4366
1,2025-07-25,1460.16174267,1462.53021265,1475.55679754,1458.97750768,110826666.0,1372103731.0,1.13,0.0,0.5711,0.0
1,2025-07-28,1462.53021265,1475.55679754,1483.84644247,1458.97750768,123824278.0,1541317046.96,1.7,13.03,0.6381,0.8907
1,2025-07-29,1475.55679754,1461.34597766,1481.47797249,1461.34597766,101281801.0,1255113972.39,1.36,-14.21,0.5219,-0.9631
1,2025-07-30,1462.53021265,1479.10950251,1496.87302736,1461.34597766,171516360.0,2149934404.53,2.43,17.76,0.8839,1.2156
1,2025-07-31,1481.47797249,1448.31939277,1486.21491245,1447.13515778,169008125.0,2079630602.38,2.64,-30.79,0.8709,-2.0817
1,2025-08-01,1449.50362776,1454.24056772,1460.16174267,1438.84551285,101218698.0,1240239179.62,1.47,5.92,0.5216,0.4088
1,2025-08-04,1449.50362776,1456.6090377,1466.08291762,1445.95092279,103268969.0,1271376406.58,1.38,2.37,0.5322,0.1629
1,2025-08-05,1456.6090377,1476.74103253,1480.2937375,1454.24056772,113207820.0,1405152349.43,1.79,20.13,0.5834,1.3821
1,2025-08-06,1476.74103253,1475.55679754,1482.66220748,1468.4513876,69044765.0,859684675.49,0.96,-1.18,0.3558,-0.0802
1,2025-08-07,1473.18832756,1476.74103253,1483.84644247,1467.26715261,72205305.0,900760012.96,1.12,1.18,0.3721,0.0803
